LNR,Response
84990,0.026013985
85311,0.0050559333
85626,0.009874478
85640,0.0048165615
81490,0.058535896
81496,0.0036969853
81801,0.02688855
81803,0.042708974
82132,0.0053907665
82134,0.005003493
31000,0.0077058133
30603,0.03996086
30622,0.022728061
30624,0.0054328996
30627,0.004980965
30636,0.0030800079
30936,0.053150974
30657,0.005926466
30951,0.0037764953
30963,0.033964776
30694,0.0035763273
30697,0.005763153
30713,0.00334139
30741,0.02212058
30444,0.017278884
30777,0.0043452936
30459,0.029223556
30474,0.027936762
30475,0.008601817
30477,0.018361824
30786,0.041715525
30501,0.030067962
31177,0.02575198
31517,0.012838426
31182,0.024846783
31187,0.0034804342
31192,0.012318863
31524,0.012318863
40075,0.034621015
40486,0.006285228
40488,0.005814979
40496,0.012318863
40078,0.012838426
40083,0.00665563
40087,0.008355194
40406,0.012838426
40415,0.012838426
40423,0.024936033
40440,0.006039471
40130,0.0035144296
40461,0.021725003
40163,0.012838426
40166,0.002969307
40174,0.004952855
39865,0.017876571
40195,0.012838426
40198,0.012318863
39876,0.012318863
39877,0.003212292
39902,0.0037029968
39903,0.018387713
39906,0.020483678
40231,0.015851006
39920,0.04387002
39934,0.0059930454
39951,0.0038692828
930,0.0352543
934,0.012657939
956,0.004976118
959,0.067917824
960,0.035854872
1283,0.03213225
962,0.0049981615
963,0.022106072
1313,0.0058657555
1410,0.024488015
1414,0.028750006
1015,0.0053543346
1326,0.012145591
1353,0.005752829
1374,0.0029909129
1381,0.028717652
1382,0.022018572
1391,0.0070800446
9622,0.0050169565
9625,0.0041439664
9941,0.004687092
9975,0.020281762
9983,0.0031883433
9997,0.003106801
10000,0.0034026592
10008,0.018330041
9718,0.012657939
9731,0.012657939
10044,0.0040050554
10363,0.008848116
10697,0.009117384
10383,0.025074806
10392,0.0070844437
10704,0.026278917
10705,0.004897424
10411,0.0035123008
10416,0.0071392288
10732,0.041228916
10421,0.0032054225
10422,0.031885818
10439,0.013428482
10479,0.015979143
10768,0.012657939
10774,0.012657939
10483,0.039075956
10484,0.021218466
10794,0.026720298
10501,0.008374464
10507,0.0044546938
10514,0.012145591
10800,0.04156563
10802,0.027337903
10817,0.0053075184
10520,0.035843708
10243,0.0035949396
10253,0.013230302
10575,0.0049422234
10578,0.0056060078
10583,0.0043071867
82458,0.03440072
83400,0.0033640745
83734,0.0035036933
83739,0.006445491
84362,0.02995772
84368,0.013139319
84692,0.0043818997
84695,0.032863475
85008,0.024753734
85010,0.037036497
85657,0.0052100723
81501,0.014583545
81505,0.0044979784
81506,0.006357263
81827,0.0033371083
40,0.012657939
47,0.012657939
51,0.012145591
55,0.012657939
72,0.012657939
116,0.012145591
33,0.012145591
182,0.012145591
200,0.012657939
203,0.012657939
226,0.012145591
260,0.023569202
299,0.012145591
318,0.012145591
346,0.012657939
376,0.012145591
380,0.012657939
417,0.012657939
424,0.03287361
459,0.005307463
490,0.0052373135
510,0.003989875
515,0.012145591
516,0.0028864737
536,0.0028648789
538,0.015837668
568,0.054875046
571,0.0059666345
584,0.012657939
594,0.0040634363
604,0.025015697
619,0.00978517
632,0.00289988
639,0.003089451
674,0.012657939
689,0.004550568
699,0.008183659
717,0.036024448
748,0.0059192255
751,0.0039523803
766,0.030340182
50625,0.06225281
48631,0.011952276
48635,0.012456574
49278,0.012456574
49292,0.011416633
49293,0.004296423
49605,0.022511603
50259,0.0040015057
50260,0.004885292
50572,0.0045235185
50580,0.011916078
50582,0.011916078
46361,0.022647472
46366,0.0051305853
46688,0.008102586
46694,0.018286329
46704,0.008332275
46705,0.0032567268
47029,0.0030894983
47343,0.005490016
47347,0.004639227
47671,0.011952276
61071,0.05204521
56927,0.011916078
57883,0.008600032
58203,0.003224277
58527,0.004708844
59164,0.026191326
59480,0.03351093
59489,0.009181727
60753,0.0032095113
60754,0.0261024
60764,0.03996137
56305,0.029085923
56932,0.037064973
56936,0.0049126497
57269,0.0036333187
57893,0.004234347
57894,0.033545822
57906,0.0043580206
58213,0.011916078
58537,0.017893128
58549,0.0045970306
59171,0.004031434
59174,0.0055681476
59179,0.004921836
59506,0.028359974
59507,0.012418866
59816,0.003237283
59819,0.020437859
55997,0.0035008509
56324,0.0033058645
57271,0.01689724
80046,0.006102043
80048,0.046281554
80049,0.0040560383
80051,0.00310105
81325,0.005362757
81326,0.011249546
81327,0.005497465
76874,0.0075602313
76875,0.0038081247
76877,0.0055721416
77178,0.0054155407
77179,0.0033492565
84572,0.005659318
85218,0.016303923
85530,0.0131919915
81707,0.019123638
82037,0.0072713844
82346,0.028246617
82357,0.037806243
82664,0.03469215
82995,0.004302502
82998,0.003718434
83623,0.0131919915
83625,0.007655
83638,0.0131919915
83944,0.03229485
84583,0.005833608
84587,0.0059456783
85237,0.0053578047
85556,0.0057406775
85560,0.033725705
81739,0.014583545
82680,0.03869705
82692,0.0039850473
83000,0.004776845
83008,0.0048316885
83012,0.046989202
83017,0.004835636
83330,0.0037798083
83337,0.008390291
84284,0.035014085
84288,0.0049474295
84607,0.013139319
84618,0.05333016
84930,0.0066065993
84937,0.0066243107
85568,0.0074785277
16065,0.0035942683
16066,0.012657939
16071,0.003302449
16421,0.0030271527
16448,0.0064145494
16141,0.005875178
16163,0.0027140677
16482,0.0045776693
16184,0.0048059174
16199,0.031513724
16201,0.0050938604
15928,0.013749891
15930,0.004340974
15934,0.012145591
16244,0.004791432
15953,0.022531623
16259,0.012657939
16266,0.050396916
16267,0.012145591
15970,0.0046184305
16288,0.012657939
15980,0.004492217
15982,0.030851487
16322,0.012145591
16325,0.012657939
16330,0.0055114143
16034,0.004679059
16992,0.0044749137
16688,0.008458015
16694,0.0041791056
17012,0.0055843033
17020,0.012145591
25578,0.008096778
25586,0.02284963
25590,0.007088259
25598,0.002578843
25916,0.0044894735
25636,0.012838426
25940,0.004922286
25943,0.021573689
25661,0.0031046825
25389,0.0029444417
25396,0.0045834417
25412,0.012838426
18954,0.018485624
18957,0.012145591
18635,0.002860568
19047,0.004857694
18662,0.007178547
18666,0.003101722
18674,0.0040661134
18675,0.0061864695
18986,0.012125595
18987,0.04674716
18990,0.034757365
18692,0.025379933
19006,0.008807857
19013,0.03267161
18705,0.0070157875
19021,0.006193903
19036,0.012657939
18423,0.003912968
18754,0.012657939
18476,0.004684014
18477,0.0038776244
27639,0.012318863
27640,0.0039475006
27667,0.0038995745
27374,0.0027224596
28342,0.014465483
28038,0.025867198
28042,0.0037086022
28049,0.004727786
28054,0.00476687
28361,0.0069239144
28368,0.012318863
28373,0.00471742
28489,0.0053630443
28082,0.0036188988
28086,0.040566843
28089,0.012748488
28380,0.004646177
28394,0.003667261
28403,0.0060348953
28415,0.0042342083
28417,0.005042418
28135,0.014669885
28136,0.007043696
28423,0.005765708
28152,0.004576233
28439,0.060598735
28442,0.003322709
28160,0.0041758935
28170,0.0032170361
28172,0.0039767283
28473,0.006592513
28192,0.003751368
28196,0.061926894
27930,0.0033789093
28238,0.006438566
28244,0.031986807
28250,0.029074673
28289,0.024782293
56095,0.003047128
57065,0.0077964175
57376,0.011916078
48087,0.003650403
48092,0.005695863
48731,0.011952276
48733,0.0050416905
48736,0.03867753
49073,0.013134652
49381,0.010015575
49394,0.017342908
49709,0.011916078
49715,0.005923427
50035,0.004773854
50673,0.0035666008
50674,0.0047744904
50681,0.012418866
45818,0.036891535
46145,0.03870867
46155,0.015073414
46800,0.040013
47122,0.004172253
47125,0.006262868
47459,0.029909886
47772,0.035895124
47778,0.0057573416
48759,0.0058998265
49081,0.0033691463
49093,0.026223324
49400,0.016609564
49416,0.0061412696
50042,0.004487388
50054,0.03416215
50379,0.0044923876
50690,0.011916078
45838,0.031376053
46175,0.012749233
46482,0.015625766
46483,0.0033281865
46496,0.010176683
46498,0.01886503
46818,0.0032498336
46820,0.060698215
46826,0.0039394316
47138,0.004182961
47149,0.011952276
47795,0.0043965736
47800,0.004927369
48456,0.004312042
49751,0.005133724
49757,0.0049079224
49759,0.0074280947
50389,0.03956364
50401,0.0070614372
50712,0.02483447
45853,0.0049365303
45869,0.00396461
46194,0.012749233
46520,0.012749233
46832,0.0061416216
69543,0.025803281
69549,0.011916078
69550,0.008480924
69870,0.004196559
69873,0.011251778
70191,0.0041946624
70494,0.011916078
70500,0.0064599174
80312,0.0404593
80625,0.013656977
80628,0.016282294
80953,0.029670293
76495,0.0029452494
77122,0.0049079205
77760,0.0038850063
78097,0.004140811
78719,0.036611483
79045,0.01254846
79047,0.027983787
79360,0.004672264
79374,0.036704663
79376,0.0064842813
80012,0.026893336
80014,0.0029721542
80321,0.0060717124
80322,0.0058476785
80328,0.012259993
80642,0.026965402
80645,0.0046433774
80648,0.007878086
80650,0.004618481
81298,0.015037973
76504,0.0030405817
76512,0.0029850292
76513,0.055950552
76827,0.012259993
76837,0.008161512
77139,0.003621689
77470,0.011720196
78106,0.003708065
78113,0.0031507863
78115,0.011763561
78117,0.012965382
78419,0.004245107
78428,0.018111758
78739,0.012259993
79066,0.011763561
79397,0.0028351624
79706,0.012259993
80022,0.01616309
80358,0.006753144
80663,0.0062547894
80666,0.036171764
80991,0.003536395
80993,0.0041733226
77174,0.034048807
77480,0.012259993
77484,0.010029538
77798,0.009327348
78132,0.006250597
78448,0.012259993
79083,0.020517325
68845,0.0063898554
69169,0.0038306362
69170,0.031418253
69490,0.018284848
69800,0.011916078
69807,0.025148518
70438,0.0070067407
66618,0.004046067
66940,0.033584412
67267,0.004621797
67269,0.003221737
67575,0.0033379951
67584,0.021943634
67591,0.0032212685
67901,0.021492613
68233,0.018559033
68548,0.004204244
68863,0.056240216
69503,0.0052870032
69508,0.03452992
69833,0.030297063
70465,0.013933569
70781,0.0068123727
71103,0.012418866
66325,0.004550093
66637,0.022423131
66961,0.033721704
66973,0.012418866
67274,0.0042271335
67284,0.0031068795
67596,0.0038383044
67597,0.011916078
67613,0.012418866
67926,0.027483502
68234,0.049375672
68241,0.0027945535
68554,0.021127135
68878,0.0066565415
68879,0.0060964352
68891,0.0031049603
68892,0.0056604776
69519,0.0034700984
69845,0.02374943
69853,0.0058776042
70161,0.0042989287
70173,0.006614628
70477,0.0046531707
70794,0.0035537668
70804,0.0039672717
71120,0.004839883
66980,0.003594653
66992,0.03279151
67950,0.027789747
68588,0.028739851
68590,0.008824649
68897,0.039859887
68903,0.063870825
68910,0.011916078
57698,0.0058286237
58013,0.03371053
58024,0.00562451
58333,0.012418866
58338,0.005710448
58349,0.0047959136
58973,0.0027570482
59297,0.005762325
59623,0.05096368
56126,0.0030536084
56449,0.0024823688
56765,0.0072019757
57082,0.0038266699
57088,0.012418866
57397,0.025386095
58357,0.004502161
58364,0.04254498
58992,0.008049083
58994,0.003416394
58998,0.0029320186
60596,0.003565818
60609,0.011916078
60917,0.004084858
56453,0.011916078
56458,0.0047971816
57095,0.0052893613
57110,0.039245594
57428,0.047996815
57741,0.003631755
57744,0.003760305
58380,0.035265118
59984,0.022776015
60303,0.025504945
60942,0.005989649
56152,0.01560634
56802,0.0044723633
56806,0.007966403
57431,0.011916078
57770,0.026118763
58080,0.0045523737
58087,0.0070037153
58399,0.0037541043
39008,0.005288684
39016,0.003307549
38703,0.012318863
39674,0.0070169396
39688,0.03550339
39369,0.03166348
39376,0.018887127
39694,0.003692937
39696,0.012318863
39713,0.024427556
39717,0.012318863
39725,0.012838426
39420,0.0034156488
39844,0.030447466
39853,0.031439032
39430,0.012838426
39744,0.0028974542
39756,0.003087836
39476,0.012318863
39500,0.012318863
39812,0.012838426
39511,0.012838426
39531,0.004345469
39538,0.0030775927
39233,0.0452049
39568,0.0069506313
39249,0.0067157396
39261,0.004161738
39573,0.012838426
39579,0.012318863
39278,0.0029128913
39279,0.029861001
39608,0.005182551
39615,0.019294737
39314,0.0030197762
39338,0.0043626325
40325,0.0065771416
40326,0.012838426
40015,0.041231487
40367,0.012838426
40387,0.012318863
40399,0.0040201116
40057,0.0038755087
50664,0.055132557
46130,0.012233235
46132,0.004241388
47111,0.0028232692
47751,0.011952276
47758,0.012456574
27590,0.01582411
27605,0.027909681
27614,0.0025918877
27303,0.021028593
27619,0.05216855
36507,0.004436574
37150,0.0038963917
37165,0.012318863
37173,0.008126015
37177,0.012838426
36862,0.002674561
36872,0.0035594278
37180,0.0035264953
37190,0.005399533
36889,0.0042700423
36905,0.007965363
36936,0.0061142156
37223,0.0042014676
37238,0.012838426
36941,0.012318863
36946,0.030759191
36947,0.018572921
36957,0.0066753305
36978,0.005158187
36707,0.0031555942
37020,0.0032130005
37022,0.042469468
36740,0.027500708
36748,0.0076999455
36769,0.026042266
36773,0.012318863
37091,0.012318863
37109,0.059453964
37111,0.021303898
37114,0.009976602
22057,0.002436983
21747,0.026397612
22066,0.00447724
22070,0.033018757
22180,0.012257066
22188,0.0046974155
22089,0.009928011
22114,0.0044572684
21823,0.009312383
21837,0.00506973
21850,0.0051557748
21872,0.00383812
22160,0.06145181
22161,0.0041749063
22166,0.025521828
21885,0.034631327
21897,0.012318863
21939,0.0039145723
21940,0.036576245
21946,0.019513987
21957,0.0045724814
21642,0.029813636
21983,0.0048847008
21988,0.019683672
21990,0.0051027946
22010,0.016366944
22666,0.0358863
31201,0.005163083
31203,0.01439072
31205,0.012318863
31217,0.0051386994
31228,0.01777214
31642,0.012838426
31648,0.03689938
31238,0.014897992
31240,0.0043386687
31249,0.0034955747
31253,0.005118387
31559,0.012838426
31564,0.010909282
31268,0.009618655
31273,0.003942511
31587,0.0036850662
31284,0.003761983
31285,0.034052227
31288,0.003231472
31316,0.0032532874
31033,0.024980344
31344,0.003789124
31365,0.0054519633
31060,0.012409372
31066,0.0034226582
31381,0.038211778
31404,0.029818106
31105,0.014651272
71760,0.004989385
72075,0.012153471
72079,0.011845784
72082,0.03835778
72089,0.043569293
72094,0.0028915366
72728,0.0041488535
72734,0.028531265
73357,0.0041848426
73678,0.012259993
74334,0.002792181
74644,0.006681499
74650,0.0066509284
74964,0.0036203815
76253,0.006220172
76257,0.0044964054
71778,0.005978207
71784,0.02844405
72421,0.012259993
73056,0.0055712773
73380,0.0075983945
73385,0.055194486
73390,0.0048333807
73705,0.023700839
73708,0.011081526
73712,0.02236121
74031,0.0333724
74343,0.0032711676
74979,0.0070450674
74984,0.004196208
74988,0.006642843
75314,0.036498476
75316,0.038192697
75619,0.0062810327
75635,0.0043085427
75954,0.0049281823
76267,0.004049479
71479,0.027484307
71487,0.0042863353
71802,0.041277148
71807,0.0096031185
72435,0.013978629
72447,0.0046416256
82465,0.008713085
82474,0.0058900886
82789,0.004086315
82796,0.018728755
82798,0.024899926
83108,0.010957701
83118,0.008359265
83430,0.0078072594
83758,0.021716751
84063,0.013139319
84073,0.0062750536
84383,0.0036528113
84398,0.017515695
85025,0.0065599717
85662,0.0066119847
81525,0.03424002
81530,0.014525405
81534,0.004094032
81538,0.0069323196
81843,0.035762496
42038,0.024184233
42982,0.026360089
42990,0.0031686365
42996,0.0034141918
43000,0.0037972631
43306,0.012318863
43633,0.0052403896
43635,0.012749233
43637,0.0067341654
43640,0.0032800962
44274,0.0053045135
44607,0.012233235
41072,0.021843951
41091,0.038052395
41402,0.018516175
41411,0.0042222645
42046,0.012318863
42375,0.03894457
42693,0.0042567933
43007,0.004640709
51657,0.0032760173
51968,0.019375255
52302,0.008961822
52306,0.0037295779
52623,0.004277258
52628,0.012684319
52634,0.004601347
52956,0.0037434658
52959,0.011916078
54229,0.007065882
54232,0.049246177
54555,0.0224231
54871,0.026963217
54872,0.029133447
54877,0.022050524
54881,0.012418866
54886,0.006352714
54888,0.0043317736
55198,0.0072901435
55515,0.003148328
55833,0.0047769086
55839,0.0049781087
51013,0.026031846
51025,0.0043853046
51354,0.033096667
51668,0.008217299
52000,0.0057645463
52003,0.004743552
52315,0.011916078
52647,0.041912217
52651,0.0043619494
52978,0.027876323
52980,0.011916078
53290,0.010430768
53294,0.011916078
53610,0.0043058987
53932,0.0039607403
54257,0.0059959404
54894,0.0040598945
54908,0.0061153052
55216,0.027549256
61260,0.011916078
61267,0.011916078
61896,0.0243634
61910,0.041133482
61912,0.04653532
62219,0.031212023
62222,0.0067501795
62225,0.01572794
62534,0.0051217168
62538,0.009549969
62552,0.031659037
62856,0.012021982
63173,0.037161935
63181,0.011916078
63187,0.024518156
63508,0.06544069
63828,0.0031878734
64141,0.00966441
64149,0.0343574
64777,0.0058028926
64786,0.055139907
64791,0.053510435
65097,0.0033797203
65423,0.03743625
65426,0.0029650652
66057,0.006954219
61274,0.032410465
61286,0.004293674
61291,0.009510782
61930,0.011916078
62237,0.0371638
62556,0.046022333
62570,0.011916078
62881,0.023553137
63197,0.005733461
63517,0.018812386
64158,0.012418866
64172,0.00777601
64489,0.0034172693
64490,0.0043610362
65132,0.012418866
65133,0.0046850387
65436,0.0076106684
76202,0.02180783
76213,0.0034228861
76217,0.0032835572
71746,0.004019073
72698,0.008638578
73025,0.004516798
73029,0.038118288
73031,0.03724018
73354,0.0038088432
73356,0.039286952
73659,0.023447618
73667,0.004445895
73977,0.0066315974
73982,0.0047676708
74634,0.0063165794
74943,0.007837328
75264,0.0030247204
75265,0.0059292368
75902,0.022371778
76225,0.0026396425
71435,0.004006425
71438,0.004605749
71451,0.0040505813
55866,0.011916078
51049,0.0039630644
51692,0.008037738
51701,0.016504375
52014,0.0211505
52018,0.012418866
52021,0.004473871
52336,0.012418866
52661,0.032961782
52663,0.007551725
52678,0.012418866
52987,0.04264091
52992,0.011916078
53306,0.024062403
53311,0.012418866
53320,0.002940136
54605,0.10898745
55240,0.0041753724
55554,0.003316001
55870,0.0036218816
55877,0.0075927577
55881,0.005197698
51704,0.0033886428
51717,0.004400119
52033,0.0046819136
52034,0.006876365
53005,0.012637188
53010,0.00633479
53334,0.003894059
53339,0.004985611
53647,0.0066584805
63468,0.008329604
63782,0.0041533518
64751,0.0039168173
65697,0.004293884
66029,0.0045173108
66032,0.011916078
61241,0.015897505
61566,0.0033741903
61879,0.012750206
62199,0.002948957
62520,0.006232703
62532,0.06644327
63485,0.0037602638
63800,0.0038102001
63804,0.003736279
63809,0.0029760073
64452,0.0033164348
64753,0.0029991001
65078,0.012418866
65395,0.0056909206
65717,0.041017853
65728,0.006995884
66034,0.018207636
66045,0.0060178004
66046,0.0040149717
82814,0.014583545
83453,0.013139319
83774,0.013139319
83775,0.0057779173
84085,0.003959155
84099,0.0131919915
84405,0.0131919915
84414,0.005089906
84416,0.0053222757
84727,0.023815969
84732,0.005457846
85045,0.0037986198
85047,0.06954029
85057,0.0075164842
85365,0.015269817
85367,0.0059968047
85375,0.0061673406
85681,0.004365832
85686,0.0028761837
81874,0.011962428
82186,0.0030632217
82189,0.014525405
82838,0.0077903825
1088,0.01817895
792,0.08434884
811,0.006988636
1123,0.007006615
826,0.0035986295
840,0.012657939
1157,0.012145591
858,0.0034588824
1162,0.0047742366
1164,0.005758425
868,0.020422552
1186,0.05123243
891,0.0050068907
1206,0.0061877277
1212,0.01981162
1213,0.0076843454
1214,0.004855233
911,0.005258844
1233,0.0040522916
1237,0.030678306
1558,0.0047741574
1559,0.0088632
1560,0.0062460606
1577,0.012145591
1883,0.03870801
1584,0.004937439
1586,0.009900414
1901,0.0044530723
2026,0.0028547146
2036,0.007995219
1923,0.02907458
1937,0.012657939
1649,0.0029492388
1655,0.023270011
1954,0.0073576192
1673,0.014394285
1979,0.030398075
1697,0.0027185422
1996,0.005551278
1715,0.0038817911
1719,0.0037250747
1736,0.038997266
1738,0.02308707
35155,0.016257446
35172,0.05272313
34869,0.003589275
34879,0.033586394
35186,0.003577604
35187,0.012838426
34881,0.009601754
34887,0.005494874
34906,0.03865633
35227,0.003270454
34921,0.02411676
35883,0.007828372
35584,0.005290799
35910,0.0056816973
35609,0.012318863
41664,0.05564543
41669,0.043014407
41984,0.0039947284
42304,0.0029804348
42316,0.0068105916
42951,0.0075939586
43585,0.041679054
43588,0.0031668085
43905,0.062493995
43907,0.0032589966
44223,0.023262057
44230,0.006331357
44233,0.0057535786
44241,0.0066029797
44878,0.0048738862
40711,0.012838426
41681,0.012318863
42020,0.0072294907
42021,0.00573652
42650,0.03190418
42968,0.014970138
43615,0.053640787
43617,0.04127146
43928,0.004168611
43933,0.00466833
44263,0.0027875195
44570,0.0035421518
44581,0.006746411
44585,0.026221262
44587,0.02332779
44897,0.007516167
45238,0.005266432
45552,0.012749233
45562,0.012749233
41059,0.012318863
41061,0.00478795
41382,0.004439049
41389,0.003969286
1458,0.012657939
1772,0.03808366
1780,0.0319946
1797,0.0047915936
1484,0.029449763
1487,0.0036327166
1492,0.012145591
1504,0.005216754
1516,0.003842356
1822,0.0039280234
1826,0.012145591
1527,0.0036419616
1530,0.03459257
1841,0.004576818
1851,0.0043977196
2501,0.004486035
2184,0.012657939
2537,0.039083242
2204,0.0050465562
2219,0.003590976
2235,0.040282503
2248,0.012145591
2249,0.0087123895
2668,0.005126294
2672,0.005384371
11121,0.00814708
11126,0.004105484
11442,0.026783148
11479,0.012145591
11166,0.020467024
11169,0.012145591
11174,0.012145591
11177,0.0053799246
10866,0.012145591
10868,0.0042109503
11188,0.0038412462
11206,0.005650976
11217,0.0037732334
10913,0.046184916
11234,0.0045609972
11249,0.0036597385
11257,0.0064440626
10959,0.041573793
11265,0.012657939
11276,0.04342829
11286,0.0060657877
10995,0.027663223
11312,0.0038777422
11951,0.0038522186
11953,0.0037019572
11642,0.012145591
11643,0.008424453
11649,0.004701397
11658,0.012145591
11974,0.002925783
11991,0.012145591
11681,0.00968699
11683,0.0082648415
11686,0.031516332
12103,0.003003612
12105,0.004880561
12107,0.017583743
11706,0.021889897
12007,0.0036540194
12018,0.005413366
12028,0.03851177
15765,0.005402571
15458,0.0035299957
15461,0.0037404455
15474,0.0040389597
15483,0.0038918934
15484,0.004978458
15490,0.024811644
15511,0.0046137245
15826,0.056061927
24690,0.029540977
24400,0.012838426
24407,0.0032197882
24414,0.04587143
24105,0.005062774
24129,0.004513007
24133,0.008022711
24138,0.024587894
24469,0.005213852
24168,0.0068763555
24170,0.006743009
24177,0.024545096
24488,0.012838426
24191,0.008443211
24499,0.012838426
24509,0.004732792
24517,0.0047215256
24531,0.004883466
25182,0.026217025
25231,0.012318863
24924,0.03534068
24929,0.004227998
24930,0.0028319922
25344,0.0030702383
24949,0.0038286806
24972,0.0034866203
25279,0.012838426
25281,0.004070675
24978,0.009293368
25303,0.003711997
25329,0.030876739
25028,0.024701858
25030,0.0034960965
25042,0.0048737847
25046,0.0041548386
25053,0.012318863
24741,0.0034628606
24750,0.009974907
25081,0.007108827
25096,0.003563662
24789,0.0025619795
25106,0.0029987067
24797,0.039241515
25129,0.012838426
25134,0.0028914132
24823,0.0030350303
24824,0.030446066
24303,0.012318863
24314,0.003703565
24316,0.018105727
24602,0.0040512835
24327,0.0033222572
24332,0.0058626723
24632,0.0040713074
24340,0.0050635547
24349,0.038983043
24356,0.0066878316
24637,0.035999347
24363,0.028299404
24659,0.0044561597
24672,0.0033104853
24678,0.030253928
24683,0.0032606064
33261,0.03135965
32973,0.0055876113
32983,0.04672671
32991,0.024204379
33313,0.012838426
33315,0.017709719
33029,0.008433453
33030,0.009723672
33341,0.009793087
33342,0.0062381933
33347,0.012838426
33356,0.012838426
33358,0.012838426
33694,0.0039445264
34023,0.003382463
33711,0.013286046
33734,0.004461449
34061,0.0032595436
33774,0.02469254
33786,0.02665197
33793,0.0067149764
34105,0.0044268835
34106,0.012318863
33821,0.006322355
33823,0.02970612
34155,0.03660711
33547,0.018325057
33550,0.0051739444
33552,0.00461785
33568,0.004357913
33900,0.028398605
33605,0.007615737
33614,0.003005953
33615,0.0035806955
33923,0.0066932123
33630,0.0031023785
33953,0.004582557
33645,0.012318863
33646,0.0035333787
33977,0.047641043
14305,0.00605386
14308,0.032652743
14319,0.012657939
14320,0.0074810805
14330,0.0038410602
14035,0.004199912
23218,0.021814292
22906,0.0075472374
22918,0.01789401
23230,0.0046086162
22926,0.004107953
22929,0.0043803127
23252,0.003951693
22940,0.012318863
22947,0.0030433987
22958,0.0060527264
23261,0.0052383025
23268,0.003943269
23928,0.02207346
23604,0.0045048674
23606,0.014514734
23629,0.022272252
23651,0.012318863
23652,0.0052143866
23655,0.037013814
23982,0.0038892287
23985,0.0037629425
23662,0.0270468
24092,0.033777233
23683,0.012318863
23998,0.03695188
24000,0.012318863
24012,0.0044029965
23714,0.0067094346
24033,0.034095448
23723,0.004521533
23726,0.041465268
24039,0.0061165253
23752,0.020193432
23464,0.0042223693
23786,0.00365002
23796,0.008396216
23804,0.02893872
23825,0.008105062
23848,0.0044258055
23552,0.0030151443
23561,0.004299457
23596,0.012318863
23910,0.029074699
24230,0.003127617
24543,0.0033666892
24243,0.018641638
24568,0.02825536
24258,0.025743637
24270,0.009186451
24580,0.003713865
24583,0.047093753
24590,0.012838426
24592,0.0030564957
24594,0.0295263
24285,0.0063169682
24713,0.0067168754
31117,0.0045111584
31418,0.005141645
31429,0.0054588136
31439,0.012838426
31440,0.026954226
31467,0.02292238
32103,0.003674989
31815,0.031161634
32132,0.009185315
31823,0.0035782466
31846,0.004028441
31852,0.016663266
32276,0.0033227971
31859,0.008915929
31883,0.005881442
31893,0.021591123
32191,0.0052655307
31904,0.0036961508
31911,0.009222933
32229,0.0041627935
31942,0.0037863408
31953,0.0053758896
32253,0.0048584687
31982,0.0044484725
31984,0.005100522
31998,0.020691425
31693,0.012838426
31999,0.0057923985
32045,0.024655852
44660,0.0035514862
44979,0.0046682544
44988,0.003504907
45309,0.0047710882
45310,0.0035797225
45632,0.012749233
45637,0.025143024
40821,0.030114513
40822,0.004958298
41783,0.030633617
41785,0.02240139
42745,0.02895817
42750,0.004288831
43401,0.013256287
44360,0.058540788
42815,0.026878005
42820,0.028494095
43455,0.015561271
43762,0.017213464
43768,0.003198887
43769,0.012233235
44090,0.026020484
44743,0.0033213669
45073,0.0040941313
45390,0.0052875075
40570,0.0050961664
41223,0.005053365
41231,0.0067797233
41873,0.016192736
42188,0.045342587
42507,0.027445236
42828,0.032553233
43148,0.0038447932
43156,0.025106128
43468,0.006061692
43793,0.012104953
44116,0.031702146
44429,0.009096016
44431,0.007894594
44442,0.012749233
44446,0.035685387
45078,0.003662974
45079,0.004504388
45088,0.0033847417
45402,0.0040743942
45408,0.012233235
45413,0.039649095
40597,0.0025618747
41561,0.003517002
41566,0.030813413
41898,0.006193257
42523,0.024164593
42540,0.022278612
43162,0.005570345
43164,0.002977854
43488,0.004067106
43489,0.005323894
43807,0.0037644983
44456,0.026341682
44780,0.007044747
45098,0.029883115
45114,0.023713365
45425,0.006294168
40609,0.010099078
41264,0.012838426
41268,0.012318863
41270,0.012318863
41580,0.0038623929
41596,0.008195879
41908,0.0049956744
42235,0.04347023
42880,0.060930543
43185,0.0046312213
32798,0.0050326455
32800,0.01534715
32479,0.012838426
32484,0.005894074
32900,0.00429046
32904,0.0028581684
32824,0.0045332364
32835,0.0040237834
32530,0.0043404694
32866,0.012318863
32870,0.0040281406
32561,0.010433097
32894,0.0031674707
32580,0.029735425
32284,0.032262716
32288,0.029006775
32606,0.006487003
32308,0.004067937
32623,0.012838426
32624,0.0041044685
32334,0.02404737
32641,0.016426591
32644,0.0046626325
32656,0.012318863
32678,0.0058421814
32369,0.012838426
32685,0.012318863
32691,0.005159354
32397,0.026408112
32712,0.012838426
32407,0.012838426
32416,0.012318863
33055,0.0053041386
33364,0.0031372688
33372,0.012318863
33374,0.013645355
33061,0.0036322123
33389,0.0060487287
33086,0.0041571064
33088,0.025727952
33399,0.0034590468
33104,0.0046281824
33111,0.047614537
33118,0.043562725
33522,0.0041038874
33526,0.032899108
33534,0.0041361614
33125,0.012838426
33431,0.008685276
33142,0.027316669
33147,0.004443652
33148,0.0035395874
33153,0.006582412
33442,0.003659097
33462,0.003387149
